gender,age,income,marital_status,immigration_status,education,job_status,country,crime_risk
Female,29.84404678581291,11659.103125702675,Single,citizen,secondary,Employed,Arab_Middle_East,1
Female,39.8667811203748,7887.325064193348,Divorced,foreigner,higher,Unemployed,South_America,0
Male,70.0,21281.849009041114,Married,citizen,secondary,Employed,Africa,0
Female,70.0,4157.635210055365,Divorced,citizen,PhD,Employed,EU,0
Male,43.11512135497137,66474.93542850907,Single,citizen,higher,Employed,EU,0
Male,20.481190192917584,79019.01274084176,Married,naturalised,secondary,Employed,EU,1
Male,18.0,3950.8823340241765,Married,naturalised,PhD,Employed,EU,0
Male,46.31756367728304,21777.00025965478,Single,citizen,higher,Others,Africa,0
Male,20.829983882893924,5565.717367790721,Single,citizen,secondary,Employed,Arab_Middle_East,0
Female,70.0,4006.5385781046393,Married,citizen,higher,Employed,Asia,0
Female,18.0,3498.7459716509447,Married,citizen,primary,Others,Africa,0
Male,18.0,19638.63423646657,Married,naturalised,primary,Retired,Africa,1
Female,23.740539804508128,12370.820526163163,Single,Asylum_seeker,secondary,Employed,North_America,1
Female,59.106437197078264,9088.22966846789,Married,citizen,higher,Unemployed,Africa,1
Male,18.0,4508.18838886646,Single,Asylum_seeker,secondary,Unemployed,Arab_Middle_East,1
Female,70.0,32121.69197207489,Married,citizen,PhD,Employed,Africa,1
Female,19.46938096417628,4168.84244134918,Married,citizen,secondary,Unemployed,Asia,1
Male,18.0,53637.036155770606,Married,Asylum_seeker,secondary,Unemployed,Asia,1
Female,18.0,3438.515617136438,Single,Asylum_seeker,secondary,Employed,South_America,1
Female,29.606213097666867,18448.676578976807,Married,citizen,primary,Unemployed,Asia,0
Male,18.0,8290.757347059078,Divorced,citizen,secondary,Employed,Africa,1
Female,18.0,14389.44702865916,Married,citizen,higher,Unemployed,Asia,0
Male,70.0,7128.0544960676525,Married,citizen,primary,Unemployed,Africa,1
Male,18.0,11220.159440817355,Widow/Widower,citizen,secondary,Unemployed,Asia,1
Male,18.0,76078.9695874337,Single,citizen,secondary,Employed,Africa,0
Male,70.0,56705.93734809617,Married,naturalised,secondary,Unemployed,Africa,1
Female,70.0,11167.139901774251,Married,naturalised,PhD,Unemployed,EU,1
Male,18.0,31521.072204528245,Married,citizen,primary,Employed,Asia,0
Male,22.68854884839991,7422.954290220304,Married,naturalised,secondary,Employed,South_America,1
Female,70.0,9579.444033379355,Widow/Widower,Asylum_seeker,PhD,Employed,Arab_Middle_East,0
Male,18.0,19708.68330914286,Married,foreigner,higher,Employed,EU,1
Male,18.0,57933.608420535995,Divorced,foreigner,primary,Unemployed,Africa,1
Male,18.0,14113.106027073081,Married,citizen,primary,Unemployed,South_America,1
Male,50.94229586213375,6397.049114876703,Married,citizen,PhD,Others,Africa,1
Male,19.032440307762574,2393.7897032661876,Single,citizen,PhD,Others,North_America,0
Male,18.0,8051.70952267422,Married,citizen,primary,Unemployed,Asia,0
Male,20.155548711519884,6346.544360028241,Married,foreigner,primary,Employed,EU,1
Male,63.397651883336394,5658.953786628408,Single,citizen,secondary,Retired,South_America,0
Female,56.11277253849088,13665.681523909983,Married,Asylum_seeker,secondary,Retired,South_America,0
Male,18.0,10232.918274317553,Single,citizen,higher,Employed,Africa,1
Male,70.0,1759.3803952494936,Single,naturalised,secondary,Employed,Arab_Middle_East,0
Male,18.0,24279.43913036854,Single,foreigner,secondary,Employed,Asia,1
Male,35.761902118397344,1209.392089255245,Married,foreigner,primary,Employed,Africa,1
Female,18.0,14220.380536016988,Married,citizen,secondary,Employed,Africa,0
Male,18.0,54804.37605986181,Single,naturalised,secondary,Employed,EU,1
Female,24.967555008270875,15585.345040879469,Single,citizen,secondary,Unemployed,EU,0
Female,18.0,4456.689690799398,Married,naturalised,secondary,Employed,EU,1
Male,29.820751150486807,18352.422895506887,Single,citizen,higher,Employed,EU,1
Male,40.409823266592596,14065.338216779895,Married,naturalised,secondary,Employed,Asia,0
Female,18.0,8575.435660457453,Single,citizen,primary,Employed,Arab_Middle_East,0
Female,59.46125115259202,43696.46384827801,Married,citizen,primary,Employed,Arab_Middle_East,1
Male,18.0,7277.34084106597,Widow/Widower,citizen,secondary,Unemployed,EU,1
Female,18.0,32999.181380640664,Married,citizen,secondary,Employed,South_America,1
Male,18.0,16740.961679105385,Married,citizen,higher,Employed,EU,1
Male,18.0,9767.03202006636,Divorced,foreigner,higher,Employed,Africa,0
Male,70.0,5743.667137790663,Widow/Widower,citizen,secondary,Employed,Africa,1
Male,18.0,6364.031162563718,Divorced,citizen,secondary,Unemployed,Africa,1
Male,38.37146735922103,4797.912373564135,Divorced,citizen,primary,Employed,Oceania,1
Female,18.0,8142.348764349175,Single,citizen,primary,Employed,South_America,0
Female,18.0,77011.06124371615,Single,citizen,PhD,Employed,North_America,0
Male,18.0,66759.45732962164,Divorced,citizen,secondary,Unemployed,Africa,1
Male,18.0,111271.21468802447,Single,citizen,primary,Employed,Asia,1
Female,18.0,24566.60570545385,Single,citizen,PhD,Unemployed,Oceania,0
Female,23.802559970352394,3747.675666090548,Married,citizen,primary,Employed,Africa,1
Female,18.0,4965.344449376171,Married,Asylum_seeker,PhD,Others,Africa,1
Male,18.0,12327.357648463822,Married,citizen,secondary,Unemployed,Asia,1
Male,18.0,40185.0303959269,Divorced,citizen,higher,Employed,Asia,1
Male,70.0,60915.081350367276,Married,foreigner,higher,Retired,EU,1
Male,18.0,45787.75956053881,Single,citizen,higher,Employed,EU,1
Male,18.0,7824.152607412789,Married,citizen,higher,Unemployed,Asia,0
Male,43.259748964975074,6868.607401712855,Single,citizen,secondary,Unemployed,EU,0
Female,18.991400373665442,24429.096773815963,Single,citizen,primary,Unemployed,EU,0
Male,18.0,22528.08739474797,Divorced,citizen,PhD,Others,Arab_Middle_East,0
Female,18.0,49106.33728133646,Single,citizen,higher,Unemployed,South_America,1
Female,70.0,53012.75195840194,Single,citizen,primary,Others,Africa,0
Male,18.0,26222.792662900003,Married,naturalised,primary,Retired,EU,1
Female,18.0,18665.97167793177,Single,citizen,secondary,Unemployed,Arab_Middle_East,1
Female,35.68941713444778,10084.824480557885,Single,citizen,secondary,Unemployed,Asia,1
Female,20.57383813768192,6777.768735382244,Single,citizen,primary,Others,Asia,0
Male,18.0,7678.080658609672,Married,citizen,higher,Employed,Africa,1
Male,26.001370060835328,18329.75019932223,Widow/Widower,citizen,PhD,Unemployed,South_America,0
Male,42.47879945335897,7463.163296403579,Single,citizen,secondary,Employed,South_America,1
Male,18.0,3260.196375890724,Single,Asylum_seeker,PhD,Unemployed,Arab_Middle_East,1
Female,22.289694852640924,17242.04117324863,Married,citizen,higher,Others,Africa,0
Female,18.0,26407.26438974369,Single,citizen,secondary,Employed,Asia,1
Male,70.0,26743.8324235512,Single,citizen,higher,Employed,Asia,0
Male,18.0,20268.925830553824,Married,citizen,secondary,Employed,Arab_Middle_East,0
Female,18.0,10110.905684758849,Married,citizen,secondary,Employed,South_America,1
Male,18.0,20769.314047070908,Married,citizen,primary,Employed,Asia,1
Female,18.0,4499.975128175766,Single,citizen,PhD,Others,South_America,0
Male,18.0,20752.800188839403,Single,foreigner,primary,Unemployed,EU,1
Female,18.0,6255.37916096931,Single,foreigner,secondary,Retired,EU,0
Male,46.39321209621326,66796.9320694384,Single,citizen,primary,Employed,South_America,1
Female,45.77573112006414,39372.3169745253,Married,citizen,primary,Unemployed,Asia,0
Male,35.87764947549577,18079.0464237659,Married,citizen,primary,Unemployed,Asia,1
Male,70.0,31047.744077364743,Single,citizen,primary,Employed,Africa,1
Female,18.0,1386.553091838191,Married,citizen,higher,Others,Arab_Middle_East,1
Male,18.0,252230.52022792873,Divorced,citizen,higher,Employed,Africa,0
Female,42.24148300745622,1854.3117544386337,Divorced,citizen,higher,Unemployed,Africa,1
Male,18.0,9010.052559682355,Divorced,citizen,primary,Employed,Africa,1
Male,70.0,4896.863336734783,Divorced,citizen,PhD,Retired,South_America,0
Male,32.85497414958688,6842.3423601572795,Married,citizen,primary,Employed,Africa,0
Male,18.13359908103465,22845.49633201091,Single,naturalised,higher,Unemployed,Asia,1
Male,18.0,42930.127332509306,Single,citizen,primary,Unemployed,South_America,1
Male,18.0,3872.479022306218,Married,citizen,primary,Unemployed,Arab_Middle_East,1
Male,70.0,45481.930256041844,Single,citizen,PhD,Employed,South_America,1
Male,18.0,56413.18456602887,Married,foreigner,higher,Unemployed,Arab_Middle_East,1
Male,18.0,11421.734486349202,Married,citizen,secondary,Unemployed,EU,1
Male,18.0,50989.44897704388,Single,citizen,higher,Employed,Asia,1
Female,56.72862357521556,4638.319166248676,Married,citizen,primary,Unemployed,EU,1
Female,36.89914715247801,19874.970699256264,Married,citizen,higher,Unemployed,EU,1
Male,19.3549127708848,33557.33103651151,Single,naturalised,secondary,Employed,Africa,0
Female,34.28853148325081,13202.242854020962,Single,foreigner,secondary,Unemployed,Asia,0
Male,18.0,27709.25154620802,Divorced,citizen,higher,Employed,Africa,1
Male,18.0,28093.281147818343,Divorced,citizen,secondary,Employed,South_America,1
Male,18.0,35810.16946388957,Single,citizen,secondary,Unemployed,South_America,1
Male,18.0,44228.14575715637,Single,citizen,higher,Employed,South_America,0
Male,18.0,14572.687805032665,Married,citizen,primary,Employed,Asia,0
Male,19.757974813389456,3524.789807854468,Married,citizen,PhD,Employed,South_America,1
Male,18.0,28799.12493927704,Single,naturalised,secondary,Others,EU,1
Male,68.39030402082096,178256.2060750204,Divorced,foreigner,secondary,Retired,Asia,0
Female,70.0,40662.12278220144,Married,Asylum_seeker,secondary,Employed,EU,1
Male,44.479515904115324,15520.40854197371,Single,citizen,secondary,Others,Africa,1
Female,58.33140394945326,9066.771064483091,Married,naturalised,primary,Unemployed,Africa,1
Male,42.34757709373829,34422.92432637872,Married,citizen,primary,Employed,North_America,1
Female,18.0,12456.023781872711,Single,citizen,secondary,Employed,North_America,1
Male,18.0,6285.7690450136,Divorced,citizen,secondary,Employed,EU,0
Male,18.0,10324.015380259085,Divorced,citizen,primary,Employed,EU,1
Male,29.561868205070823,10295.04298173868,Divorced,citizen,secondary,Employed,Africa,0
Female,70.0,29531.995898548732,Married,naturalised,primary,Others,South_America,1
Male,33.73219002898406,20335.892759501898,Married,naturalised,higher,Employed,Arab_Middle_East,1
Female,18.0,20485.355567623472,Single,naturalised,primary,Employed,EU,1
Male,40.90398134800131,3870.857347128035,Single,citizen,secondary,Employed,South_America,1
Male,20.739683636646895,8625.802762629519,Single,citizen,secondary,Employed,Africa,0
Male,25.59496364681288,7125.556947331162,Single,citizen,higher,Employed,EU,1
Male,29.848047520938508,16740.46488042045,Single,citizen,higher,Employed,North_America,0
Female,18.0,135945.06143011115,Married,foreigner,secondary,Employed,Arab_Middle_East,0
Male,18.0,5109.194263199824,Divorced,Asylum_seeker,primary,Unemployed,Africa,1
Male,70.0,21981.540104403368,Single,citizen,primary,Unemployed,EU,0
Female,18.0,2774.3566092041397,Divorced,citizen,secondary,Employed,EU,1
Female,18.0,21222.490519684176,Divorced,naturalised,secondary,Employed,Africa,1
Male,18.449119359692475,21673.546455390748,Single,foreigner,higher,Unemployed,Africa,0
Male,18.0,2771.7598365428944,Married,citizen,primary,Employed,South_America,0
Male,36.22851303808085,7815.909308982592,Divorced,citizen,primary,Employed,Asia,0
Female,18.0,34066.198857660485,Single,citizen,secondary,Unemployed,EU,0
Male,23.29059308835101,19578.455796230253,Divorced,citizen,primary,Others,North_America,1
Male,18.0,7419.072632174683,Married,citizen,secondary,Retired,North_America,1
Male,18.0,26928.35096843507,Married,citizen,higher,Others,Asia,1
Male,56.070205073762,22359.72711307726,Married,Asylum_seeker,higher,Others,EU,1
Male,22.35959725397367,23206.845542250394,Married,Asylum_seeker,higher,Retired,Africa,0
Male,18.0,3852.998208998626,Married,citizen,primary,Employed,South_America,1
Female,38.110233477400186,27506.876670800644,Single,foreigner,secondary,Employed,Africa,0
Male,70.0,21787.657108704538,Single,citizen,secondary,Employed,EU,0
Female,18.0,12279.126016307973,Divorced,naturalised,secondary,Employed,Africa,0
Female,45.800229582324874,32713.24197055634,Married,citizen,PhD,Employed,Africa,1
Male,20.29658895250981,52762.12698450321,Divorced,citizen,secondary,Employed,Asia,1
Female,50.771268391666446,11453.82272140294,Divorced,citizen,primary,Employed,Africa,1
Male,18.0,14253.711282812983,Married,citizen,primary,Employed,Asia,1
Male,69.02901228673224,25177.308676719156,Married,citizen,secondary,Unemployed,Africa,1
Male,38.684809228648255,7822.183366589782,Married,citizen,secondary,Employed,Arab_Middle_East,0
Male,18.0,37606.73848456764,Married,citizen,primary,Employed,Africa,1
Female,42.851167367918684,59866.262145595625,Married,citizen,primary,Employed,EU,0
Female,42.63188986466531,28264.677152935918,Married,citizen,primary,Others,Asia,1
Male,18.0,41301.48739885911,Single,citizen,secondary,Employed,EU,0
Male,18.0,34456.83716655723,Widow/Widower,citizen,secondary,Employed,Africa,1
Male,18.0,38861.000424476595,Married,citizen,primary,Unemployed,Africa,1
Female,18.0,8980.820351542068,Single,citizen,PhD,Unemployed,EU,0
Male,18.0,10877.338116120507,Single,naturalised,secondary,Unemployed,Oceania,0
Male,18.0,6711.104930595314,Single,citizen,primary,Unemployed,North_America,1
Male,18.0,3043.027458018639,Divorced,naturalised,higher,Others,EU,0
Male,40.8916786536038,3535.214250991371,Single,foreigner,higher,Employed,North_America,1
Male,18.0,11652.29907913785,Single,citizen,higher,Employed,North_America,1
Female,70.0,34989.25450555376,Single,citizen,secondary,Unemployed,South_America,0
Male,43.92165711212519,46717.96604098164,Married,naturalised,PhD,Retired,North_America,0
Male,18.0,14431.150542285814,Divorced,naturalised,primary,Employed,Arab_Middle_East,1
Male,20.81587747830199,6387.532239816816,Divorced,citizen,secondary,Others,Arab_Middle_East,0
Female,31.716259085133217,10446.296869262409,Married,citizen,secondary,Unemployed,EU,1
Male,19.247350135510924,24342.09765782683,Single,citizen,secondary,Unemployed,South_America,1
Female,18.0,17725.990308534416,Married,citizen,higher,Employed,Africa,0
Male,18.0,26840.3174328219,Divorced,citizen,secondary,Others,North_America,1
Male,18.0,7270.3342817915845,Divorced,citizen,higher,Unemployed,Arab_Middle_East,1
Male,70.0,9445.78594830386,Married,citizen,higher,Employed,Asia,0
Male,36.86474597198873,3839.685929932483,Married,foreigner,secondary,Unemployed,South_America,1
Male,18.0,5935.275054861471,Single,citizen,secondary,Employed,North_America,0
Male,22.391510760697127,5556.177430166529,Divorced,naturalised,secondary,Retired,Asia,1
Male,18.0,31293.853755740085,Single,foreigner,secondary,Retired,Asia,1
Male,51.21108313548871,9373.974410192735,Single,naturalised,secondary,Employed,Africa,1
Male,18.0,8351.622139464382,Married,naturalised,secondary,Employed,Africa,0
Male,18.0,3756.7720557256775,Married,citizen,PhD,Employed,EU,0
Male,46.73707408148972,13489.373101576088,Married,citizen,higher,Unemployed,Asia,1
Female,18.0,13249.634859631422,Single,citizen,primary,Employed,Africa,1
Female,18.0,44352.68243687048,Single,citizen,primary,Unemployed,Asia,1
Female,31.44453774546898,11349.266243828948,Married,citizen,secondary,Employed,Asia,0
Female,18.0,22476.226538947365,Single,naturalised,secondary,Employed,Asia,0
Female,18.0,9745.844624111895,Married,foreigner,secondary,Employed,Africa,0
Female,43.21588132694404,15354.420233027919,Single,foreigner,primary,Employed,North_America,1
Female,18.0,5579.650748574765,Married,citizen,secondary,Employed,Asia,0
Female,25.11945253959108,20701.014043950123,Single,citizen,PhD,Employed,South_America,1
Male,18.0,19034.754867076554,Married,citizen,primary,Retired,Africa,0
Female,18.0,7425.925263770535,Married,naturalised,PhD,Retired,Oceania,0
Male,19.80775197240653,4509.555840494746,Single,citizen,primary,Retired,EU,1
Male,18.0,5740.636800589807,Married,naturalised,secondary,Employed,Asia,1
Male,70.0,17633.447372724244,Married,foreigner,secondary,Unemployed,EU,0
Male,30.574554068823993,7737.655070238049,Divorced,citizen,PhD,Employed,Asia,0
Male,18.0,20244.85376520825,Divorced,citizen,secondary,Employed,North_America,1
Male,18.0,9288.562991303057,Single,citizen,higher,Employed,Asia,0
Female,22.065694616818533,13197.157343961642,Single,citizen,secondary,Others,Africa,1
Male,49.28562837682517,173584.3206814548,Married,citizen,secondary,Others,Oceania,0
Male,18.0,10524.243132856527,Single,Asylum_seeker,primary,Others,Arab_Middle_East,1
Male,70.0,6433.348306437115,Divorced,naturalised,PhD,Employed,Africa,1
Female,18.0,42079.780201996444,Single,citizen,secondary,Unemployed,EU,1
Male,64.79381118133244,25051.051109669606,Married,citizen,primary,Unemployed,EU,1
