gender,age,income,marital_status,immigration_status,education,job_status,depression
Female,48.2657730163075,15775.480267719671,Married,citizen,higher,Employed,0
Male,32.63024489563969,65948.76733341969,Married,citizen,secondary,Employed,0
Male,55.552382223375375,23311.264965791226,Single,citizen,secondary,Employed,0
Male,43.8326784579529,103210.57598410897,Married,citizen,higher,Employed,0
Male,40.86072822455793,39749.31713772355,Single,citizen,primary,Employed,0
Female,39.5741424585992,13149.681948469151,Married,citizen,primary,Employed,1
Male,44.05659199650213,22945.13117104603,Married,naturalised,secondary,Employed,0
Female,38.28183532602063,11130.29006512388,Divorced,citizen,primary,Employed,1
Female,54.872145540038446,12903.496181878007,Married,citizen,higher,Employed,0
Male,39.070746779757286,792753.336231985,Married,citizen,PhD,Employed,0
Female,68.89446144041072,49756.66025143417,Married,foreigner,higher,Employed,0
Male,66.97815755222072,43865.27971233064,Married,citizen,higher,Employed,0
Non-binary,31.626847652182427,13379.189384830584,Married,citizen,primary,Others,0
Female,46.04556404143921,77316.85466338183,Married,naturalised,secondary,Employed,1
Female,35.240150679957075,53078.77880186207,Divorced,citizen,higher,Employed,0
Female,40.10028655217083,99240.05891686828,Single,citizen,higher,Unemployed,0
Male,75.03641201467195,95462.74242943819,Single,citizen,secondary,Employed,0
Female,40.38642874326301,6746.158896483321,Married,foreigner,higher,Employed,0
Non-binary,50.40339055616143,9064.567477425686,Single,naturalised,PhD,Employed,0
Female,53.11981941012417,9867.18365392972,Married,citizen,secondary,Employed,0
Female,29.990559412751388,10351.093914534596,Married,citizen,secondary,Retired,0
Female,32.17356788386193,28531.439294941767,Married,citizen,secondary,Employed,0
Male,26.909664428878216,13996.425272622273,Married,citizen,primary,Employed,0
Male,31.710438991533344,115621.68829250772,Married,citizen,higher,Employed,0
Female,18.0,101087.71716259055,Married,citizen,PhD,Employed,0
Male,53.16873601190442,21912.898712680624,Married,citizen,higher,Employed,0
Female,75.81290761884105,105267.6015213746,Married,naturalised,higher,Employed,1
Non-binary,47.217311085547905,72439.55013413298,Married,citizen,higher,Unemployed,1
Male,23.75596710989089,15358.659836360499,Married,citizen,secondary,Retired,0
Male,35.35835425650078,4414.402301300288,Married,naturalised,higher,Employed,1
Female,38.11684732462505,18501.83678903009,Married,citizen,higher,Unemployed,1
Male,29.736228341799364,13151.647239699165,Married,naturalised,higher,Retired,1
Female,57.90273957592735,25983.175207012962,Married,citizen,primary,Others,0
Male,57.153900665630005,23656.24999715984,Married,naturalised,secondary,Employed,0
Female,27.668223092735104,23165.378270596353,Single,foreigner,secondary,Others,1
Male,55.87621566671262,33488.17910828591,Married,citizen,higher,Employed,0
Female,67.90218995365898,8349.712969409547,Married,citizen,secondary,Retired,0
Female,73.5383730784434,30610.18948004664,Married,citizen,secondary,Employed,0
Female,80.0,15495.53315128576,Married,citizen,higher,Retired,0
Male,31.470110258352037,25847.92897978679,Married,citizen,secondary,Employed,0
Female,80.0,47378.69225769755,Widow/Widower,citizen,secondary,Unemployed,1
Female,39.68690417236817,8270.747587250951,Divorced,naturalised,higher,Employed,0
Male,36.11301816929229,17587.875962186747,Married,naturalised,primary,Retired,0
Male,49.90608562316768,20033.729615051176,Single,foreigner,primary,Others,0
Male,36.269079988604815,14597.197288734864,Married,citizen,primary,Employed,0
Female,50.98566210969789,45245.73076337695,Married,citizen,primary,Employed,0
Female,25.198842183940474,12378.165008013215,Single,naturalised,secondary,Employed,1
Female,41.41871096904848,14124.69101097443,Married,citizen,higher,Employed,0
Male,64.28373351542518,12482.27221222612,Married,citizen,secondary,Others,1
Male,44.14408062853266,52767.16119554818,Single,citizen,secondary,Employed,0
Female,47.12393680109824,14854.3006753491,Single,citizen,primary,Employed,1
Female,52.12887907075967,31825.919414655953,Widow/Widower,citizen,secondary,Unemployed,0
Non-binary,62.5599244397649,106997.8565482511,Single,citizen,secondary,Employed,0
Male,20.171629317158505,20746.75781808066,Single,citizen,secondary,Employed,1
Female,53.76786077756152,53618.452132867045,Married,citizen,secondary,Employed,0
Male,40.97791291137355,83875.03296292508,Married,naturalised,primary,Employed,1
Male,47.49956842967758,50098.84575736109,Single,citizen,primary,Employed,0
Female,60.89925254643565,21732.387692480337,Widow/Widower,citizen,primary,Employed,0
Female,27.087200228822336,36815.94090755997,Married,citizen,higher,Employed,0
Non-binary,29.810333378353658,7864.3653987481775,Widow/Widower,citizen,secondary,Retired,0
Male,18.0,11801.305895965996,Married,citizen,primary,Employed,1
Male,36.76261587354335,13578.729699057512,Married,citizen,secondary,Retired,1
Female,64.95648516568224,132255.33592153894,Married,citizen,secondary,Unemployed,0
Female,43.191192172897956,11498.046019831589,Married,citizen,secondary,Employed,0
Male,24.898126565178213,11361.873494758573,Single,citizen,primary,Unemployed,0
Male,37.714818831374295,9555.414305435037,Married,naturalised,higher,Employed,0
Male,22.682074447640655,34470.16373405045,Divorced,citizen,higher,Retired,0
Female,28.122208474032576,24688.60583940354,Single,citizen,secondary,Others,1
Male,50.8322836539557,52544.05195601377,Married,foreigner,secondary,Employed,0
Male,27.39190010540957,37684.63508224669,Single,citizen,primary,Retired,0
Male,61.689514578049526,7300.427029524647,Married,citizen,higher,Employed,0
Male,43.93319563754496,11546.9635350917,Single,citizen,secondary,Employed,0
Male,46.28392055916788,65661.16925513354,Married,citizen,primary,Employed,1
Female,40.82440548588159,18720.255610371605,Married,citizen,secondary,Unemployed,1
Male,56.59271757815585,56958.22904592545,Single,citizen,PhD,Employed,0
Female,56.747398316655165,19540.70962891221,Divorced,citizen,secondary,Employed,0
Male,50.02581527868257,10156.557727428632,Single,foreigner,secondary,Retired,0
Female,53.47183658861472,17281.49194199128,Single,citizen,higher,Retired,0
Female,41.818654951193615,10153.362024452008,Single,citizen,secondary,Retired,0
Female,53.13304510363573,14010.436428763092,Married,citizen,secondary,Employed,0
Female,39.9318333678929,25867.44650019578,Divorced,citizen,higher,Employed,1
Male,45.03347433243603,33166.11735880084,Married,citizen,higher,Others,0
Male,40.880343759505536,6172.424203259323,Married,foreigner,higher,Employed,0
Female,38.14172191021206,21722.537477413247,Married,citizen,secondary,Retired,0
Non-binary,34.663323034173146,13776.333175000318,Married,foreigner,higher,Employed,1
Female,52.015351557883285,13111.80374641926,Married,citizen,higher,Unemployed,1
Female,64.65908869220195,24493.12378508038,Married,citizen,secondary,Retired,1
Female,62.56652957504339,14180.71896921876,Married,citizen,primary,Others,1
Female,26.15151996081847,66550.10462028142,Single,citizen,higher,Employed,0
Male,64.3380457711031,56979.6520212937,Single,citizen,primary,Retired,0
Female,40.22762247573107,56696.20947303103,Single,citizen,primary,Employed,0
Non-binary,54.01099522718388,14825.024012692118,Married,citizen,secondary,Employed,0
Male,31.406770019291834,10198.55101740912,Single,citizen,secondary,Employed,0
Female,47.12969870811008,23520.412579649936,Married,naturalised,higher,Employed,0
Male,49.7058477434536,19530.278950940232,Single,citizen,secondary,Employed,0
Female,22.73092812120521,13533.74493074813,Married,citizen,primary,Others,0
Male,54.12400749516284,8599.096707095141,Single,citizen,higher,Employed,1
Female,65.18902511757473,21306.886825616974,Married,citizen,higher,Employed,0
Female,42.38028081477558,15942.51054769851,Single,naturalised,higher,Others,0
Male,65.4025219624202,38203.31724238996,Divorced,citizen,secondary,Employed,0
Female,42.15459759821389,37499.57359962482,Single,foreigner,primary,Employed,0
Female,57.74376796569926,53137.58882849879,Married,naturalised,secondary,Employed,1
Non-binary,18.0,8043.049316544854,Married,citizen,primary,Employed,1
Male,80.0,30358.95000678984,Divorced,citizen,primary,Employed,0
Male,67.43187367864435,12308.279377184186,Married,naturalised,higher,Employed,0
Male,40.73061743619482,8297.160537607859,Divorced,naturalised,secondary,Unemployed,1
Non-binary,18.0,15632.669629171245,Married,citizen,secondary,Retired,1
Non-binary,49.32042552458234,51790.60204618183,Widow/Widower,foreigner,higher,Retired,1
Female,23.341116793893647,16352.651217307246,Divorced,foreigner,secondary,Employed,1
Female,51.67280306336232,77061.857922594,Single,citizen,primary,Employed,0
Female,51.17348578746423,34169.98179788259,Married,naturalised,secondary,Employed,1
Female,30.87895246496963,16070.291803058835,Married,citizen,primary,Employed,0
Male,61.81450535421567,55716.89733107926,Divorced,citizen,PhD,Retired,0
Female,57.0836205420926,31455.13166106953,Divorced,citizen,higher,Employed,0
Male,59.637350059328455,10445.771028763313,Married,citizen,secondary,Others,0
Female,45.13286555503343,97444.87460866218,Married,naturalised,primary,Employed,0
Female,23.767138996294403,27107.96997013145,Divorced,citizen,primary,Employed,0
Female,59.66808408316707,22360.1794692211,Single,citizen,higher,Employed,1
Male,40.944429012963134,11109.699827873872,Divorced,naturalised,PhD,Employed,0
Male,24.153297852109965,56592.43590953426,Divorced,citizen,primary,Unemployed,0
Male,65.2805904896149,33316.90956699524,Divorced,citizen,PhD,Others,0
Male,76.49111280753763,36438.84096633504,Married,citizen,secondary,Employed,0
Male,44.38127806531195,14676.090106575632,Married,citizen,secondary,Employed,0
Non-binary,77.38681731904938,42928.0379854006,Married,naturalised,primary,Employed,1
Female,46.36972092917024,45681.60022249011,Divorced,citizen,higher,Employed,0
Male,39.293161437504736,12899.933160440027,Married,citizen,secondary,Employed,1
Male,35.54312318721784,7089.767939086694,Married,citizen,higher,Retired,0
Male,69.55623611989114,35069.89844924263,Married,citizen,secondary,Retired,0
Female,33.29784177918342,6256.163647153009,Married,citizen,higher,Employed,0
Female,56.02903964962481,24874.852248994128,Divorced,citizen,primary,Employed,0
Non-binary,36.612542474111876,15401.24941831444,Single,citizen,primary,Retired,0
Female,38.095398561384556,58391.88295333394,Single,citizen,primary,Employed,0
Non-binary,60.4537454095435,16086.32622613674,Married,citizen,higher,Employed,0
Female,39.2994473056597,53413.47733221275,Divorced,citizen,higher,Employed,0
Male,38.928069308695605,14597.892449602026,Married,citizen,primary,Employed,0
Non-binary,61.992070457622106,49020.44838630366,Single,naturalised,secondary,Employed,0
Male,68.96095939832435,114493.48892428656,Married,citizen,higher,Employed,0
Female,54.6703470492635,9372.754379634089,Married,citizen,secondary,Employed,0
Male,35.17845336564076,27823.28606731889,Married,naturalised,PhD,Retired,1
Female,37.34087251053631,198595.61141246912,Single,foreigner,PhD,Employed,0
Female,46.19872895610056,23231.654865597728,Single,citizen,secondary,Employed,0
Female,49.813950928884864,23142.6060679292,Married,citizen,higher,Retired,0
Female,30.182011347903423,41390.18928261618,Married,citizen,higher,Unemployed,1
Male,55.84556909369796,22762.385442087394,Divorced,foreigner,secondary,Employed,0
Male,46.282699944593986,5620.743358539477,Married,citizen,secondary,Others,0
Male,19.264375220428057,54493.129030637625,Married,foreigner,primary,Employed,0
Male,31.06610276308904,4436.589674250151,Married,citizen,PhD,Retired,0
Female,37.43806989522504,15781.074412974822,Divorced,citizen,higher,Others,0
Male,43.90713466738417,57869.20167481924,Married,naturalised,primary,Retired,0
Non-binary,73.33918193255994,16560.341622190062,Widow/Widower,naturalised,secondary,Unemployed,0
Female,48.572569592094425,12645.324309517933,Married,naturalised,secondary,Others,0
Female,32.38842165152062,44507.41680907243,Married,naturalised,higher,Employed,0
Male,48.309462064607445,11149.034380948102,Married,naturalised,secondary,Employed,0
Female,39.71868378819178,8285.14494291678,Single,citizen,higher,Unemployed,1
Non-binary,49.87137359300313,27435.99701977604,Married,citizen,primary,Retired,1
Female,53.70851530553422,19027.89541702884,Single,citizen,secondary,Unemployed,1
Female,63.13845970835907,8144.201728227005,Married,citizen,secondary,Others,1
Female,44.63570256494961,36664.41818489038,Married,citizen,primary,Employed,0
Male,69.5844079139975,31939.222675866513,Divorced,citizen,higher,Retired,0
Female,58.62033993804287,16517.8350247358,Single,citizen,higher,Others,0
Male,34.38840682781718,17447.198932179508,Married,citizen,PhD,Employed,0
Male,78.14783498622697,32090.464008819476,Single,foreigner,higher,Others,0
Male,49.90491769905147,57084.57024811126,Single,citizen,secondary,Employed,0
Male,32.47313244041647,17566.789388728022,Married,citizen,PhD,Others,0
Male,69.79369576845633,37188.34907910093,Married,citizen,higher,Others,0
Male,76.16666377797667,34619.07721403401,Married,citizen,secondary,Employed,0
Non-binary,44.504621044206594,44508.961689831434,Married,citizen,secondary,Employed,1
Female,37.445246094366055,22730.14643049986,Single,citizen,PhD,Employed,1
Non-binary,42.41437563819507,10616.23368976544,Married,citizen,higher,Employed,0
Male,55.720975912765496,15214.44641395387,Married,naturalised,higher,Employed,0
Male,64.16784982545771,28977.72680379329,Married,naturalised,primary,Employed,0
Female,53.5573099629536,94350.4672137311,Widow/Widower,citizen,higher,Employed,0
Male,46.52584812707655,14954.750707894682,Single,citizen,secondary,Employed,0
Male,67.47017655456642,41933.06580964912,Married,citizen,primary,Others,1
Female,40.30745290422717,16942.0646248248,Married,naturalised,higher,Employed,1
Male,60.46379007550361,24061.660562537883,Married,citizen,higher,Unemployed,0
Female,40.67905802473082,74036.78915646684,Single,citizen,secondary,Employed,1
Female,51.46534437016339,40596.375375395306,Married,citizen,secondary,Unemployed,0
Male,43.29656152814323,8159.682858371586,Widow/Widower,citizen,primary,Others,0
Male,44.16221726020784,13933.063741351603,Married,citizen,primary,Employed,0
Female,39.339202238066854,60172.882653618566,Single,citizen,secondary,Employed,0
Female,65.17281046771042,24673.928383112936,Single,naturalised,primary,Unemployed,1
Male,34.00610942837197,8786.114919624697,Divorced,citizen,secondary,Employed,1
Non-binary,33.896516211769374,11439.619959070642,Married,citizen,higher,Employed,0
Male,76.81490348767664,38669.050027727644,Single,naturalised,primary,Employed,0
Female,59.66771346981497,48802.080541233525,Married,naturalised,primary,Employed,1
Non-binary,18.0,22343.355017590104,Married,citizen,PhD,Unemployed,0
Male,36.52111891184394,159572.08469105494,Divorced,citizen,higher,Others,1
Male,18.0,42587.748234542836,Divorced,citizen,primary,Employed,0
Male,30.739639598771173,18128.039175119702,Single,citizen,primary,Employed,0
Male,18.0,11469.368609903555,Married,citizen,higher,Employed,1
Male,42.94515633459086,10097.99891820037,Divorced,naturalised,secondary,Others,0
Female,27.870872712580326,28805.944652933562,Married,citizen,higher,Others,0
